,image_link,product_name,page_link,label,background,delete,item_no,description,style,material,type_class,color,rating
10,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-b26f8a89-b67e-42d9-9af5-143d8ba9167e_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
11,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-3e6a1136-76f4-456a-b90b-408b46c16470_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
12,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-1042b399-8d15-4541-86d0-1bc8e323e59c_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,1,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
13,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-dac23478-3229-4d89-926a-5417dbef2587_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,1,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
14,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-0c0bd12c-a987-4e4e-be7f-4d6cdbf0fbca_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
15,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-f72f11ad-570a-4656-b590-2357c2630c00_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
16,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-0bcaf27f-63e1-4ec1-976c-792cff3a5e5a_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
17,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-b6d89456-b95b-4050-a0da-c6fa2ca428b5_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,1,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
18,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-b0e45b6e-3743-46dd-b2e7-52e065f77393_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
19,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-c4d25c4f-75ed-49a8-b4f7-df93fc17e46a_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,1,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
20,https://ak1.ostkcdn.com/images/products/18183033/Foldable-Storage-Cube-Ottoman-Stool-78a9cf26-675a-4992-90bc-252d3c8cb0b6_600.jpg,"Foldable Storage Cube Ottoman Stool, 2-Piece Set",https://www.overstock.com/Home-Garden/Foldable-Storage-Cube-Ottoman-Stool-2-Piece-Set/18183033/product.html?refccid=JI4WMHOIQPFLANKAMJINBHF4MU&searchidx=0,pouf,0,0,24329221,"This functional suede like storage ottoman is the perfect accessory for your home. Store your favorite devices and items in not just one, but two foldable storage ottomans. The soft and plush tufted lid is very comfortable which makes it great for resting your feet after a long day or can act as an additional seat when space is limited. Durable construction defines the very essence of this piece, boasting a weight capacity of up to 220lbs. This functional and moderately sized storage ottoman has multiples uses and is perfect for living rooms, crafts spaces, kids' rooms, and so much more. The spacious interior storage space measures 13.75"" H x 14.15"" W x 14.15"" D. • Two Foldable Store Ottomans: Measures 16.9"" H x 15.75"" W x 15.75"" D and is the perfect addition to your living space • Ample Storage Space: Spacious interior can hold a multitude of items such a magazines, toys, crafts, throw blankets, and so much more. • Modern Design: This suede like storage ottoman features a plush tufted lid, which makes for a comfortable seat • Quality Construction: This ottoman was designed to be durable compared to other foldable storage ottomans, and can hold up to 220lbs",,Fabric,"Foot Stool, Storage Cube","Blue, Green, Grey, Purple",4.9
